State,Year,Quater,app_open_count,user_count,District
haryana,2019,1,0,97311,kaithal district
haryana,2019,1,0,115295,kurukshetra district
haryana,2019,1,0,139799,jhajjar district
haryana,2020,2,2852631,200549,yamunanagar district
haryana,2020,2,6034006,362890,sonipat district
haryana,2020,2,3507406,211019,jind district
haryana,2020,2,3888145,254647,rohtak district
haryana,2020,2,20303296,1010271,faridabad district
haryana,2020,2,4935866,203682,mahendragarh district
haryana,2020,2,6757973,417164,hisar district
haryana,2020,2,5052334,313828,karnal district
haryana,2020,2,2383530,168959,fatehabad district
haryana,2020,2,8071157,259528,palwal district
haryana,2020,2,1335183,67004,charkhi dadri district
haryana,2020,2,3519221,239160,ambala district
haryana,2020,2,7867627,354024,rewari district
haryana,2020,2,2382444,175646,panchkula district
haryana,2020,2,4442225,232402,bhiwani district
haryana,2020,2,3333130,242506,sirsa district
haryana,2020,2,6897864,205921,mewat district
haryana,2020,2,4902131,324833,panipat district
haryana,2020,2,34179491,1809777,gurugram district
haryana,2020,2,2713693,168699,kaithal district
haryana,2020,2,3228540,203788,kurukshetra district
haryana,2020,2,5062230,256581,jhajjar district
haryana,2020,4,3843610,242753,yamunanagar district
haryana,2020,4,9660561,441088,sonipat district
haryana,2020,4,4761235,254452,jind district
haryana,2020,4,6466541,305922,rohtak district
haryana,2020,4,32798951,1182635,faridabad district
haryana,2020,4,7015783,245723,mahendragarh district
haryana,2020,4,10488914,490971,hisar district
haryana,2020,4,7240718,374733,karnal district
haryana,2020,4,3430122,200390,fatehabad district
haryana,2020,4,11415073,310698,palwal district
haryana,2020,4,1927582,81772,charkhi dadri district
haryana,2020,4,4789038,285566,ambala district
haryana,2020,4,13482897,421106,rewari district
haryana,2020,4,3577436,207622,panchkula district
haryana,2020,4,6427240,279824,bhiwani district
haryana,2020,4,4751601,289231,sirsa district
haryana,2020,4,9795333,260584,mewat district
haryana,2020,4,7475136,391952,panipat district
haryana,2020,4,70303122,2104240,gurugram district
haryana,2020,4,3708370,202911,kaithal district
haryana,2020,4,4668046,242556,kurukshetra district
haryana,2020,4,8073998,313144,jhajjar district
haryana,2020,3,3252209,221375,yamunanagar district
haryana,2020,3,7704246,402001,sonipat district
haryana,2020,3,3961859,232549,jind district
haryana,2020,3,5088867,280325,rohtak district
haryana,2020,3,26881573,1094570,faridabad district
haryana,2020,3,5818789,225580,mahendragarh district
haryana,2020,3,8467943,453910,hisar district
haryana,2020,3,6013147,344289,karnal district
haryana,2020,3,2802419,184755,fatehabad district
haryana,2020,3,9607743,285223,palwal district
haryana,2020,3,1577462,74479,charkhi dadri district
haryana,2020,3,4037143,262146,ambala district
haryana,2020,3,10985340,388025,rewari district
haryana,2020,3,2948241,191215,panchkula district
haryana,2020,3,5174248,255889,bhiwani district
haryana,2020,3,3948058,266572,sirsa district
haryana,2020,3,8159589,234889,mewat district
haryana,2020,3,6114120,357830,panipat district
haryana,2020,3,52547158,1949331,gurugram district
haryana,2020,3,3114941,185714,kaithal district
haryana,2020,3,3932294,223297,kurukshetra district
haryana,2020,3,6477380,284852,jhajjar district
haryana,2020,1,2625978,178961,yamunanagar district
haryana,2020,1,5887001,325111,sonipat district
haryana,2020,1,3049401,190347,jind district
haryana,2020,1,3889336,231317,rohtak district
haryana,2020,1,22162012,935992,faridabad district
haryana,2020,1,3850212,181158,mahendragarh district
haryana,2020,1,6580784,382469,hisar district
haryana,2020,1,4897515,283270,karnal district
haryana,2020,1,2162924,152969,fatehabad district
haryana,2020,1,6895425,233542,palwal district
haryana,2020,1,1013262,59348,charkhi dadri district
haryana,2020,1,3471937,215379,ambala district
haryana,2020,1,7633507,323001,rewari district
haryana,2020,1,2591842,160534,panchkula district
haryana,2020,1,3705008,208228,bhiwani district
haryana,2020,1,3131069,219623,sirsa district
haryana,2020,1,5813427,176392,mewat district
haryana,2020,1,4951364,293916,panipat district
haryana,2020,1,52800456,1700505,gurugram district
haryana,2020,1,2465825,151832,kaithal district
haryana,2020,1,3491337,184817,kurukshetra district
haryana,2020,1,4723846,230059,jhajjar district
haryana,2018,2,0,62261,yamunanagar district
haryana,2018,2,0,106837,sonipat district
haryana,2018,2,0,68635,jind district
haryana,2018,2,0,82822,rohtak district
haryana,2018,2,0,306358,faridabad district
haryana,2018,2,0,60336,mahendragarh district
haryana,2018,2,0,147599,hisar district
haryana,2018,2,0,98276,karnal district
haryana,2018,2,0,63066,fatehabad district
haryana,2018,2,0,64886,palwal district
haryana,2018,2,0,19559,charkhi dadri district
haryana,2018,2,0,73358,ambala district
haryana,2018,2,0,113056,rewari district
haryana,2018,2,0,56729,panchkula district
haryana,2018,2,0,75485,bhiwani district
haryana,2018,2,0,91908,sirsa district
haryana,2018,2,0,41358,mewat district
haryana,2018,2,0,101243,panipat district
haryana,2018,2,0,621718,gurugram district
haryana,2018,2,0,55832,kaithal district
haryana,2018,2,0,64186,kurukshetra district
haryana,2018,2,0,71713,jhajjar district
haryana,2018,4,0,94449,yamunanagar district
haryana,2018,4,0,165599,sonipat district
haryana,2018,4,0,103156,jind district
haryana,2018,4,0,124365,rohtak district
haryana,2018,4,0,521996,faridabad district
haryana,2018,4,0,91223,mahendragarh district
haryana,2018,4,0,210671,hisar district
haryana,2018,4,0,149062,karnal district
haryana,2018,4,0,88259,fatehabad district
haryana,2018,4,0,113042,palwal district
haryana,2018,4,0,29865,charkhi dadri district
haryana,2018,4,0,114192,ambala district
haryana,2018,4,0,172035,rewari district
haryana,2018,4,0,88703,panchkula district
haryana,2018,4,0,111607,bhiwani district
haryana,2018,4,0,127874,sirsa district
haryana,2018,4,0,71400,mewat district
haryana,2018,4,0,153137,panipat district
haryana,2018,4,0,967781,gurugram district
haryana,2018,4,0,82556,kaithal district
haryana,2018,4,0,97619,kurukshetra district
haryana,2018,4,0,114488,jhajjar district
haryana,2018,3,0,77303,yamunanagar district
haryana,2018,3,0,132705,sonipat district
haryana,2018,3,0,84500,jind district
haryana,2018,3,0,101649,rohtak district
haryana,2018,3,0,383316,faridabad district
haryana,2018,3,0,74545,mahendragarh district
haryana,2018,3,0,176380,hisar district
haryana,2018,3,0,121471,karnal district
haryana,2018,3,0,75108,fatehabad district
haryana,2018,3,0,81688,palwal district
haryana,2018,3,0,24373,charkhi dadri district
haryana,2018,3,0,92472,ambala district
haryana,2018,3,0,138368,rewari district
haryana,2018,3,0,71245,panchkula district
haryana,2018,3,0,92291,bhiwani district
haryana,2018,3,0,109165,sirsa district
haryana,2018,3,0,53421,mewat district
haryana,2018,3,0,124290,panipat district
haryana,2018,3,0,767369,gurugram district
haryana,2018,3,0,68422,kaithal district
haryana,2018,3,0,80097,kurukshetra district
haryana,2018,3,0,90220,jhajjar district
haryana,2018,1,0,46198,yamunanagar district
haryana,2018,1,0,79638,sonipat district
haryana,2018,1,0,51815,jind district
haryana,2018,1,0,62452,rohtak district
haryana,2018,1,0,231504,faridabad district
haryana,2018,1,0,45460,mahendragarh district
haryana,2018,1,0,113872,hisar district
haryana,2018,1,0,73612,karnal district
haryana,2018,1,0,48955,fatehabad district
haryana,2018,1,0,48774,palwal district
haryana,2018,1,0,14712,charkhi dadri district
haryana,2018,1,0,54127,ambala district
haryana,2018,1,0,85350,rewari district
haryana,2018,1,0,41867,panchkula district
haryana,2018,1,0,57585,bhiwani district
haryana,2018,1,0,70800,sirsa district
haryana,2018,1,0,29541,mewat district
haryana,2018,1,0,74739,panipat district
haryana,2018,1,0,474081,gurugram district
haryana,2018,1,0,41222,kaithal district
haryana,2018,1,0,47932,kurukshetra district
haryana,2018,1,0,53121,jhajjar district
haryana,2022,2,5857085,361342,yamunanagar district
haryana,2022,2,9608898,661278,sonipat district
haryana,2022,2,11763338,383193,jind district
haryana,2022,2,13062506,456537,rohtak district
haryana,2022,2,11143884,1743764,faridabad district
haryana,2022,2,10155289,371882,mahendragarh district
haryana,2022,2,24324343,727942,hisar district
haryana,2022,2,10255701,555939,karnal district
haryana,2022,2,10991972,299086,fatehabad district
haryana,2022,2,7794734,466861,palwal district
haryana,2022,2,3924588,124320,charkhi dadri district
haryana,2022,2,4495249,423290,ambala district
haryana,2022,2,7294508,628614,rewari district
haryana,2022,2,3344274,306460,panchkula district
haryana,2022,2,23796359,423595,bhiwani district
haryana,2022,2,18578192,434030,sirsa district
haryana,2022,2,8071396,398639,mewat district
haryana,2022,2,7013327,587006,panipat district
haryana,2022,2,19332862,3088176,gurugram district
haryana,2022,2,10330268,304645,kaithal district
haryana,2022,2,4842331,358109,kurukshetra district
haryana,2022,2,10110205,471357,jhajjar district
haryana,2022,4,11485377,397532,yamunanagar district
haryana,2022,4,23782013,731324,sonipat district
haryana,2022,4,11891107,422244,jind district
haryana,2022,4,15615172,504058,rohtak district
haryana,2022,4,67810059,1930743,faridabad district
haryana,2022,4,17789576,411550,mahendragarh district
haryana,2022,4,26868596,801156,hisar district
haryana,2022,4,19064390,611868,karnal district
haryana,2022,4,9778409,328692,fatehabad district
haryana,2022,4,24395266,516553,palwal district
haryana,2022,4,4832466,137231,charkhi dadri district
haryana,2022,4,12496882,465968,ambala district
haryana,2022,4,30158839,696113,rewari district
haryana,2022,4,8968601,337614,panchkula district
haryana,2022,4,17438413,467763,bhiwani district
haryana,2022,4,14033521,476800,sirsa district
haryana,2022,4,24884026,441859,mewat district
haryana,2022,4,21978021,649292,panipat district
haryana,2022,4,153733247,3416098,gurugram district
haryana,2022,4,8729986,335364,kaithal district
haryana,2022,4,11455603,393430,kurukshetra district
haryana,2022,4,19709308,521692,jhajjar district
haryana,2022,3,6222538,380160,yamunanagar district
haryana,2022,3,10573982,697349,sonipat district
haryana,2022,3,14994759,403750,jind district
haryana,2022,3,16106442,481082,rohtak district
haryana,2022,3,11212188,1837594,faridabad district
haryana,2022,3,11952432,392798,mahendragarh district
haryana,2022,3,29010891,766206,hisar district
haryana,2022,3,11812886,584928,karnal district
haryana,2022,3,12979626,314613,fatehabad district
haryana,2022,3,7987566,492837,palwal district
haryana,2022,3,4407641,131203,charkhi dadri district
haryana,2022,3,5010389,445403,ambala district
haryana,2022,3,7337609,663418,rewari district
haryana,2022,3,3767440,322320,panchkula district
haryana,2022,3,26192869,446960,bhiwani district
haryana,2022,3,22326785,456583,sirsa district
haryana,2022,3,9426354,421283,mewat district
haryana,2022,3,8459279,618937,panipat district
haryana,2022,3,18485432,3251792,gurugram district
haryana,2022,3,11770745,320757,kaithal district
haryana,2022,3,5506672,376380,kurukshetra district
haryana,2022,3,9930636,497580,jhajjar district
haryana,2022,1,5261303,342886,yamunanagar district
haryana,2022,1,8614006,626016,sonipat district
haryana,2022,1,10010350,362830,jind district
haryana,2022,1,11550480,432623,rohtak district
haryana,2022,1,12225903,1654074,faridabad district
haryana,2022,1,9461334,351808,mahendragarh district
haryana,2022,1,21824961,689980,hisar district
haryana,2022,1,8478743,527415,karnal district
haryana,2022,1,9129258,283380,fatehabad district
haryana,2022,1,7644104,441872,palwal district
haryana,2022,1,3325337,117471,charkhi dadri district
haryana,2022,1,4395015,401530,ambala district
haryana,2022,1,7829983,595001,rewari district
haryana,2022,1,3228748,290799,panchkula district
haryana,2022,1,19969949,400556,bhiwani district
haryana,2022,1,15813675,411238,sirsa district
haryana,2022,1,8636382,377036,mewat district
haryana,2022,1,6462976,556104,panipat district
haryana,2022,1,21160321,2929873,gurugram district
haryana,2022,1,8668955,288578,kaithal district
haryana,2022,1,4582898,340030,kurukshetra district
haryana,2022,1,8953786,445888,jhajjar district
chandigarh,2021,2,4733924,448572,chandigarh district
chandigarh,2021,4,11603954,512092,chandigarh district
chandigarh,2021,3,6378807,480463,chandigarh district
chandigarh,2021,1,7919533,419998,chandigarh district
chandigarh,2019,2,1220176,240439,chandigarh district
chandigarh,2019,4,4960441,289590,chandigarh district
chandigarh,2019,3,4625196,267337,chandigarh district
chandigarh,2019,1,0,209175,chandigarh district
chandigarh,2020,2,3451250,336351,chandigarh district
chandigarh,2020,4,6477974,391402,chandigarh district
chandigarh,2020,3,4888739,362588,chandigarh district
chandigarh,2020,1,5201211,312887,chandigarh district
chandigarh,2018,2,0,115219,chandigarh district
chandigarh,2018,4,0,177747,chandigarh district
chandigarh,2018,3,0,143893,chandigarh district
chandigarh,2018,1,0,86268,chandigarh district
chandigarh,2022,2,2285979,569582,chandigarh district
chandigarh,2022,4,15308862,627563,chandigarh district
chandigarh,2022,3,2173356,598698,chandigarh district
chandigarh,2022,1,2321685,541549,chandigarh district
assam,2021,2,6040471,144571,tinsukia district
assam,2021,2,4453376,96165,lakhimpur district
assam,2021,2,4519000,159018,kamrup district
assam,2021,2,2506976,65062,kokrajhar district
assam,2021,2,2453415,62752,karbi anglong district
assam,2021,2,1990635,82266,sivasagar district
assam,2021,2,5005943,170604,dibrugarh district
assam,2021,2,1109538,30377,south salmara mancachar district
assam,2021,2,4792054,215750,nagaon district
assam,2021,2,3218064,109873,dhubri district
assam,2021,2,3724195,106454,golaghat district
assam,2021,2,3070414,62273,udalguri district
assam,2021,2,588818,14758,majuli district
assam,2021,2,4854061,170519,sonitpur district
assam,2021,2,2391622,69441,hojai district
assam,2021,2,2380734,94605,marigaon district
assam,2021,2,2437016,38690,chirang district
assam,2021,2,3369557,185350,cachar district
assam,2021,2,1920860,73631,nalbari district
assam,2021,2,851063,13811,west karbi anglong district
assam,2021,2,2895465,74111,dhemaji district
assam,2021,2,2365477,97106,karimganj district
assam,2021,2,2874996,86972,bongaigaon district
assam,2021,2,1080139,26183,dima hasao district
assam,2021,2,3052533,80839,baksa district
assam,2021,2,1920960,43764,charaideo district
assam,2021,2,2740857,76790,darrang district
assam,2021,2,7599247,630676,kamrup metropolitan district
assam,2021,2,1536439,61575,hailakandi district
assam,2021,2,5672255,191700,barpeta district
assam,2021,2,3288085,98459,goalpara district
assam,2021,2,2749171,57664,biswanath district
assam,2021,2,2550454,125247,jorhat district
assam,2021,4,4571817,168240,tinsukia district
assam,2021,4,3052330,112578,lakhimpur district
assam,2021,4,6175246,185421,kamrup district
assam,2021,4,2507680,76692,kokrajhar district
assam,2021,4,2344797,73615,karbi anglong district
assam,2021,4,2321592,95808,sivasagar district
assam,2021,4,5149894,197521,dibrugarh district
assam,2021,4,1369487,35734,south salmara mancachar district
assam,2021,4,7349395,251340,nagaon district
assam,2021,4,4376764,128621,dhubri district
assam,2021,4,3059708,124410,golaghat district
assam,2021,4,2143715,73549,udalguri district
assam,2021,4,400595,17302,majuli district
assam,2021,4,6507485,198091,sonitpur district
assam,2021,4,2587455,80848,hojai district
assam,2021,4,3467049,110380,marigaon district
assam,2021,4,1482160,45723,chirang district
assam,2021,4,6312757,215876,cachar district
assam,2021,4,2222971,85746,nalbari district
assam,2021,4,459225,16379,west karbi anglong district
assam,2021,4,2586474,86582,dhemaji district
assam,2021,4,3395241,113394,karimganj district
assam,2021,4,3376217,101421,bongaigaon district
assam,2021,4,964041,30548,dima hasao district
assam,2021,4,2947731,95091,baksa district
assam,2021,4,1340763,51160,charaideo district
assam,2021,4,3464853,89928,darrang district
assam,2021,4,23330640,723960,kamrup metropolitan district
assam,2021,4,2445266,72136,hailakandi district
assam,2021,4,9310490,223375,barpeta district
assam,2021,4,3942659,115431,goalpara district
assam,2021,4,2054065,67580,biswanath district
assam,2021,4,3579873,145111,jorhat district
assam,2021,3,7972511,156657,tinsukia district
assam,2021,3,5715864,104585,lakhimpur district
assam,2021,3,6027040,172652,kamrup district
assam,2021,3,3533843,71086,kokrajhar district
assam,2021,3,3232899,68242,karbi anglong district
assam,2021,3,2391302,89129,sivasagar district
assam,2021,3,6497593,184280,dibrugarh district
assam,2021,3,1313938,33080,south salmara mancachar district
assam,2021,3,6279942,233909,nagaon district
assam,2021,3,4251017,119554,dhubri district
assam,2021,3,4870071,115666,golaghat district
assam,2021,3,4295164,68048,udalguri district
assam,2021,3,735694,16073,majuli district
assam,2021,3,6272172,184448,sonitpur district
assam,2021,3,3271673,75318,hojai district
assam,2021,3,3259608,102617,marigaon district
assam,2021,3,3662908,42198,chirang district
assam,2021,3,4477178,200721,cachar district
assam,2021,3,2543151,79951,nalbari district
assam,2021,3,1125289,15112,west karbi anglong district
assam,2021,3,3662523,80553,dhemaji district
assam,2021,3,3339273,105371,karimganj district
assam,2021,3,3627538,94320,bongaigaon district
assam,2021,3,1562973,28350,dima hasao district
assam,2021,3,4106577,88112,baksa district
assam,2021,3,2507021,47576,charaideo district
assam,2021,3,3725044,83547,darrang district
assam,2021,3,10475091,677223,kamrup metropolitan district
assam,2021,3,2030120,66975,hailakandi district
assam,2021,3,7386911,207997,barpeta district
assam,2021,3,4401050,107173,goalpara district
assam,2021,3,3494701,62778,biswanath district
assam,2021,3,3240952,135179,jorhat district
assam,2021,1,2143049,134067,tinsukia district
assam,2021,1,1325230,89104,lakhimpur district
assam,2021,1,2614237,147671,kamrup district
assam,2021,1,1036755,60046,kokrajhar district
assam,2021,1,956752,58026,karbi anglong district
assam,2021,1,1075274,76308,sivasagar district
assam,2021,1,2426854,158509,dibrugarh district
assam,2021,1,607318,28055,south salmara mancachar district
assam,2021,1,2994542,200243,nagaon district
assam,2021,1,1703849,101643,dhubri district
assam,2021,1,1406442,98520,golaghat district
assam,2021,1,831716,57387,udalguri district
assam,2021,1,176811,13653,majuli district
assam,2021,1,2787968,158555,sonitpur district
assam,2021,1,1015612,64551,hojai district
assam,2021,1,1270339,87679,marigaon district
assam,2021,1,592778,35753,chirang district
assam,2021,1,2636232,172056,cachar district
assam,2021,1,956420,68299,nalbari district
assam,2021,1,194808,12746,west karbi anglong district
assam,2021,1,1087691,68744,dhemaji district
assam,2021,1,1410799,89969,karimganj district
assam,2021,1,1460791,80711,bongaigaon district
assam,2021,1,430143,24303,dima hasao district
assam,2021,1,1191235,74652,baksa district
assam,2021,1,604727,40563,charaideo district
assam,2021,1,1138633,71026,darrang district
assam,2021,1,11775050,589688,kamrup metropolitan district
assam,2021,1,926680,57052,hailakandi district
assam,2021,1,3597728,177789,barpeta district
assam,2021,1,1791107,91082,goalpara district
assam,2021,1,909069,53382,biswanath district
assam,2021,1,1675725,116616,jorhat district
assam,2019,2,283819,60548,tinsukia district
assam,2019,2,171210,38140,lakhimpur district
assam,2019,2,353221,65883,kamrup district
assam,2019,2,120739,25095,kokrajhar district
assam,2019,2,115110,24186,karbi anglong district
assam,2019,2,143808,33791,sivasagar district
assam,2019,2,328867,74342,dibrugarh district
assam,2019,2,58308,10692,south salmara mancachar district
assam,2019,2,381734,79322,nagaon district
assam,2019,2,201797,43396,dhubri district
assam,2019,2,177570,42168,golaghat district
assam,2019,2,109522,23656,udalguri district
assam,2019,2,27261,6014,majuli district
assam,2019,2,367930,73717,sonitpur district
assam,2019,2,131855,28419,hojai district
assam,2019,2,172117,31422,marigaon district
assam,2019,2,71919,14323,chirang district
assam,2019,2,332069,76533,cachar district
assam,2019,2,136170,30036,nalbari district
assam,2019,2,22384,4626,west karbi anglong district
assam,2019,2,132321,29292,dhemaji district
assam,2019,2,147310,35478,karimganj district
assam,2019,2,171730,35569,bongaigaon district
assam,2019,2,55650,9658,dima hasao district
assam,2019,2,144736,30435,baksa district
assam,2019,2,83612,18223,charaideo district
assam,2019,2,141959,32039,darrang district
assam,2019,2,1650827,299219,kamrup metropolitan district
assam,2019,2,93387,24737,hailakandi district
assam,2019,2,465607,80544,barpeta district
assam,2019,2,195857,38784,goalpara district
assam,2019,2,117521,23128,biswanath district
assam,2019,2,242399,56713,jorhat district
assam,2019,4,1015570,76944,tinsukia district
assam,2019,4,616172,49491,lakhimpur district
assam,2019,4,1278995,84609,kamrup district
assam,2019,4,460273,32148,kokrajhar district
assam,2019,4,424320,31228,karbi anglong district
assam,2019,4,522021,43561,sivasagar district
assam,2019,4,1152765,93614,dibrugarh district
assam,2019,4,222989,14211,south salmara mancachar district
assam,2019,4,1357393,114296,nagaon district
assam,2019,4,713290,54923,dhubri district
assam,2019,4,666975,54950,golaghat district
assam,2019,4,395736,31160,udalguri district
assam,2019,4,94343,7711,majuli district
assam,2019,4,1375822,93662,sonitpur district
assam,2019,4,468480,36550,hojai district
assam,2019,4,607080,51825,marigaon district
assam,2019,4,269863,18613,chirang district
assam,2019,4,1236647,98890,cachar district
assam,2019,4,498791,38957,nalbari district
assam,2019,4,83505,6422,west karbi anglong district
assam,2019,4,500330,38177,dhemaji district
assam,2019,4,535115,47162,karimganj district
assam,2019,4,630254,45540,bongaigaon district
assam,2019,4,198193,12935,dima hasao district
assam,2019,4,544230,40329,baksa district
assam,2019,4,302692,23256,charaideo district
assam,2019,4,506992,40457,darrang district
assam,2019,4,5975606,373761,kamrup metropolitan district
assam,2019,4,336955,32200,hailakandi district
assam,2019,4,1619152,103248,barpeta district
assam,2019,4,744226,49622,goalpara district
assam,2019,4,407200,29959,biswanath district
assam,2019,4,837474,70809,jorhat district
assam,2019,3,940075,68999,tinsukia district
assam,2019,3,580514,43745,lakhimpur district
assam,2019,3,1202400,75174,kamrup district
assam,2019,3,410393,28222,kokrajhar district
assam,2019,3,388526,27576,karbi anglong district
assam,2019,3,495555,38799,sivasagar district
assam,2019,3,1106406,84029,dibrugarh district
assam,2019,3,196200,12313,south salmara mancachar district
assam,2019,3,1357385,100993,nagaon district
assam,2019,3,674502,48953,dhubri district
assam,2019,3,622326,48408,golaghat district
assam,2019,3,380596,27337,udalguri district
assam,2019,3,92041,6865,majuli district
assam,2019,3,1274025,83930,sonitpur district
assam,2019,3,442802,32322,hojai district
assam,2019,3,613396,45437,marigaon district
assam,2019,3,257049,16353,chirang district
assam,2019,3,1168889,88048,cachar district
assam,2019,3,464062,34518,nalbari district
assam,2019,3,80298,5535,west karbi anglong district
assam,2019,3,463218,33556,dhemaji district
assam,2019,3,492814,41329,karimganj district
assam,2019,3,601208,40554,bongaigaon district
assam,2019,3,190991,11373,dima hasao district
assam,2019,3,504197,35085,baksa district
assam,2019,3,284649,20638,charaideo district
assam,2019,3,498460,36124,darrang district
assam,2019,3,5813918,340588,kamrup metropolitan district
assam,2019,3,319292,28317,hailakandi district
assam,2019,3,1577070,92001,barpeta district
assam,2019,3,703191,44056,goalpara district
assam,2019,3,380892,26488,biswanath district
assam,2019,3,816333,63858,jorhat district
assam,2019,1,0,51108,tinsukia district
assam,2019,1,0,31154,lakhimpur district
assam,2019,1,0,54910,kamrup district
assam,2019,1,0,21029,kokrajhar district
assam,2019,1,0,20131,karbi anglong district
assam,2019,1,0,28059,sivasagar district
assam,2019,1,0,62656,dibrugarh district
assam,2019,1,0,8674,south salmara mancachar district
assam,2019,1,0,66306,nagaon district
assam,2019,1,0,36652,dhubri district
assam,2019,1,0,34918,golaghat district
assam,2019,1,0,19336,udalguri district
assam,2019,1,0,4861,majuli district
assam,2019,1,0,62218,sonitpur district
assam,2019,1,0,23708,hojai district
assam,2019,1,0,26319,marigaon district
assam,2019,1,0,11867,chirang district
assam,2019,1,0,64241,cachar district
assam,2019,1,0,24925,nalbari district
assam,2019,1,0,3720,west karbi anglong district
assam,2019,1,0,24052,dhemaji district
assam,2019,1,0,29208,karimganj district
assam,2019,1,0,29773,bongaigaon district
assam,2019,1,0,7915,dima hasao district
assam,2019,1,0,24926,baksa district
assam,2019,1,0,15161,charaideo district
assam,2019,1,0,27070,darrang district
assam,2019,1,0,255112,kamrup metropolitan district
assam,2019,1,0,20697,hailakandi district
assam,2019,1,0,67729,barpeta district
assam,2019,1,0,33006,goalpara district
assam,2019,1,0,19050,biswanath district
assam,2019,1,0,48594,jorhat district
assam,2020,2,1668470,101864,tinsukia district
assam,2020,2,1141597,67007,lakhimpur district
assam,2020,2,2029206,112992,kamrup district
assam,2020,2,746407,44618,kokrajhar district
assam,2020,2,704248,42365,karbi anglong district
assam,2020,2,850780,57871,sivasagar district
assam,2020,2,1736840,121028,dibrugarh district
assam,2020,2,445406,20692,south salmara mancachar district
assam,2020,2,2224207,151932,nagaon district
assam,2020,2,1307482,76285,dhubri district
assam,2020,2,1168928,74590,golaghat district
assam,2020,2,732117,43018,udalguri district
assam,2020,2,174833,10284,majuli district
assam,2020,2,2028604,121435,sonitpur district
assam,2020,2,763670,48810,hojai district
assam,2020,2,934292,68225,marigaon district
assam,2020,2,500443,26719,chirang district
assam,2020,2,1825831,129067,cachar district
assam,2020,2,870449,52390,nalbari district
assam,2020,2,172903,9203,west karbi anglong district
assam,2020,2,892291,51815,dhemaji district
assam,2020,2,976163,65059,karimganj district
assam,2020,2,1000552,60981,bongaigaon district
assam,2020,2,330959,17777,dima hasao district
assam,2020,2,1002538,56270,baksa district
assam,2020,2,496594,31083,charaideo district
assam,2020,2,882509,54024,darrang district
assam,2020,2,5403172,457023,kamrup metropolitan district
assam,2020,2,684891,42932,hailakandi district
assam,2020,2,2542827,135525,barpeta district
assam,2020,2,1208665,67465,goalpara district
assam,2020,2,684129,39933,biswanath district
assam,2020,2,1172921,90601,jorhat district
assam,2020,4,2044463,124067,tinsukia district
assam,2020,4,1208709,82304,lakhimpur district
assam,2020,4,2263290,136799,kamrup district
assam,2020,4,831589,55442,kokrajhar district
assam,2020,4,865117,53550,karbi anglong district
assam,2020,4,985812,70764,sivasagar district
assam,2020,4,2185614,147001,dibrugarh district
assam,2020,4,461378,25767,south salmara mancachar district
assam,2020,4,2590478,185101,nagaon district
assam,2020,4,1419145,93699,dhubri district
assam,2020,4,1283646,91426,golaghat district
assam,2020,4,748487,52866,udalguri district
assam,2020,4,173169,12611,majuli district
assam,2020,4,2528689,146796,sonitpur district
assam,2020,4,908307,59718,hojai district
assam,2020,4,1049790,80980,marigaon district
assam,2020,4,498786,32930,chirang district
assam,2020,4,2380532,158821,cachar district
assam,2020,4,865519,63327,nalbari district
assam,2020,4,178676,11694,west karbi anglong district
assam,2020,4,988867,63658,dhemaji district
assam,2020,4,1250498,82813,karimganj district
assam,2020,4,1260414,74693,bongaigaon district
assam,2020,4,399205,22405,dima hasao district
assam,2020,4,1015876,69004,baksa district
assam,2020,4,552515,37521,charaideo district
assam,2020,4,976895,65570,darrang district
assam,2020,4,9734289,546458,kamrup metropolitan district
assam,2020,4,811007,52612,hailakandi district
assam,2020,4,3023683,164341,barpeta district
assam,2020,4,1529884,83715,goalpara district
assam,2020,4,836646,49320,biswanath district
assam,2020,4,1470839,108380,jorhat district
assam,2020,3,1801945,113239,tinsukia district
assam,2020,3,1122603,74990,lakhimpur district
assam,2020,3,1986835,124944,kamrup district
assam,2020,3,753891,50223,kokrajhar district
assam,2020,3,769536,48331,karbi anglong district
assam,2020,3,875260,64581,sivasagar district
assam,2020,3,1916894,134339,dibrugarh district
assam,2020,3,392792,23212,south salmara mancachar district
assam,2020,3,2335984,168903,nagaon district
assam,2020,3,1270648,84816,dhubri district
assam,2020,3,1156145,83572,golaghat district
assam,2020,3,710285,48006,udalguri district
assam,2020,3,168946,11422,majuli district
assam,2020,3,2252989,134006,sonitpur district
assam,2020,3,803277,54315,hojai district
assam,2020,3,959669,74680,marigaon district
assam,2020,3,469388,29963,chirang district
assam,2020,3,2043387,143851,cachar district
assam,2020,3,787804,57691,nalbari district
assam,2020,3,174268,10573,west karbi anglong district
assam,2020,3,929304,57998,dhemaji district
assam,2020,3,1127144,73939,karimganj district
assam,2020,3,1060449,67790,bongaigaon district
assam,2020,3,351724,20222,dima hasao district
assam,2020,3,963277,62833,baksa district
assam,2020,3,517817,34348,charaideo district
assam,2020,3,881403,59770,darrang district
assam,2020,3,6578104,499403,kamrup metropolitan district
assam,2020,3,766195,47910,hailakandi district
assam,2020,3,2675659,150166,barpeta district
assam,2020,3,1281064,75578,goalpara district
assam,2020,3,748906,44880,biswanath district
assam,2020,3,1241686,99517,jorhat district
assam,2020,1,1282869,86763,tinsukia district
assam,2020,1,785121,56008,lakhimpur district
assam,2020,1,1613524,95973,kamrup district
assam,2020,1,569117,36818,kokrajhar district
